DATE,y1,log_sp500,log_rgdp,log_pgdp,unemp,EBP,shock_Hybrid_meeting_sum,shock_AD_meeting_sum,shock_Wu_meeting_sum,shock_Kr_meeting_sum
2006-12-01,4.94,7.241874722096991,9.625214362788183,4.330750338831428,4.4,-0.4700317165663472,-0.001253742469844,-0.0004245040329988,-0.0079954886554284,0.0163998454463998
2007-01-01,5.06,7.256014896377549,9.626696361943996,4.33431663567983,4.6,-0.5309689902334045,-0.0145187316141289,-0.0144449956748025,0.0109610626010374,0.0485863614204507
2007-02-01,5.05,7.276514867277979,9.628607248758492,4.336824920100465,4.5,-0.5268716162005307,0.0,0.0,0.0,0.0
2007-03-01,4.92,7.246489273043403,9.630514491047736,4.339326928764849,4.4,-0.3390598469405477,0.0010570505393786,0.01719861888055,0.1082273839071335,-0.0386926289993064
2007-04-01,4.93,7.261611287753897,9.63241810268726,4.341822693007161,4.5,-0.3416508945504815,0.0,0.0,0.0,0.0
2007-05-01,4.91,7.304045122122621,9.634469086997461,4.343810558683197,4.4,-0.5703934036954303,0.0098765849231116,0.0074017645755023,-0.0435284523226087,0.0170778638647534
2007-06-01,4.96,7.337158221248547,9.636515873379436,4.345794480580889,4.6,-0.3606651061536361,0.0113275937730667,-0.0104436905761963,0.005764208175282,0.0870692222906168
2007-07-01,4.96,7.326090579049882,9.638558478982622,4.347774474321338,4.7,0.0474341163222011,0.0,0.0,0.0,0.0
2007-08-01,4.47,7.290163309932386,9.640836793852928,4.349390172494008,4.6,0.1543331796163913,0.0264981727030423,0.0531817735050845,-0.2051326229109853,-0.0991011246834822
2007-09-01,4.14,7.306142090954219,9.643109929801565,4.351003264394973,4.7,0.087617588737257,-0.1973286809963667,-0.170924039762732,-0.0613659251966026,-0.113096684163542
2007-10-01,4.1,7.344098731944669,9.645377910319938,4.352613758427249,4.7,0.0062109790761755,0.0119064266049064,-7.47976138612272e-05,-0.1001982919164159,-0.0285870910999057
2007-11-01,3.5,7.318831244084288,9.644198347685249,4.3540312903475895,4.7,0.3541793958270611,0.0,0.0,0.0,0.0
2007-12-01,3.26,7.294662614560809,9.643017392039246,4.355446815697269,5.0,0.5113971980784542,-0.0137216410697286,0.0095709319421019,-0.0239414960043796,-0.121983218529073
2008-01-01,2.71,7.277358317613519,9.641835040087866,4.3568603402027115,5.0,0.7318205083313565,-0.0828444245926415,-0.0952017882268227,-0.389538352190766,0.1616802062363475
2008-02-01,2.05,7.240950755741944,9.643688357293804,4.3585793796619345,4.9,0.941389680727553,0.0,0.0,0.0,0.0
2008-03-01,1.54,7.1939412072682005,9.645538246068067,4.360295469098886,5.1,1.165342506250482,-0.129076653787477,-0.111550001969599,0.0186153465980559,-0.5901493971613754
2008-04-01,1.74,7.222697436463866,9.647384719071677,4.3620086186154685,5.0,0.6758976366627798,0.0337143564684696,0.028851739280448,0.2174710030649104,0.1358319723946013
2008-05-01,2.06,7.250876764555032,9.645416262072803,4.36476257557975,5.4,0.6853090776486983,0.0,0.0,0.0,0.0
