date,gz_spread,ebp,est_prob
1995-03-01,1.2078650507605075,-0.262587820500354,0.12501198359340893
1995-04-01,1.183477000313479,-0.20229006918420775,0.14111441058480592
1995-05-01,1.2813010454586733,-0.2916499144817082,0.11772771874450771
1995-06-01,1.3072308326919748,-0.10614750587380972,0.1695874903292276
1995-07-01,1.2247000578450402,-0.2768213896735412,0.12140599190769984
1995-08-01,1.2437997207484637,-0.1690658936935463,0.15056341251053973
1995-09-01,1.2399793988750591,-0.12687791025765982,0.16315593085702473
1995-10-01,1.313574129636491,-0.0903108507646042,0.1746088643634597
1995-11-01,1.358512931554788,-0.00789685435860776,0.20224011604158673
1995-12-01,1.372109117508295,-0.02056572540890133,0.19783019708108737
1996-01-01,1.3535891710896124,-0.06817689416789952,0.181783382068518
1996-02-01,1.2660126664666465,-0.2791508196482062,0.12082287910281209
1996-03-01,1.2248624597498483,-0.3038755754656859,0.11475496914547811
1996-04-01,1.2275426310800963,-0.25395830317752743,0.12723430472995712
1996-05-01,1.173951392709142,-0.2869660006510748,0.11888095987965056
1996-06-01,1.2378641745844523,-0.24005192783723728,0.13087310499257707
1996-07-01,1.250432484837979,-0.2886747863541561,0.11845931341950304
1996-08-01,1.220289058995749,-0.35944603238062856,0.1019158828536436
1996-09-01,1.204128297221062,-0.35377330800921625,0.10317647821624318
1996-10-01,1.2458245076563657,-0.29666236726975415,0.11650238163133209
1996-11-01,1.293653400846767,-0.24830078675517853,0.12870609069921043
1996-12-01,1.2157914465016706,-0.37086691141098327,0.09941200531619884
1997-01-01,1.2492595672741846,-0.31885353194383037,0.1111862813675188
1997-02-01,1.183749164449512,-0.43555424782724406,0.0860743966117102
1997-03-01,1.1872482912305606,-0.4658380827185393,0.08031107624967038
1997-04-01,1.1921553480545748,-0.4146015715080564,0.0902393850005602
1997-05-01,1.1503118443016456,-0.4135242399502412,0.09045751506117854
1997-06-01,1.1253428701756425,-0.5137864605355673,0.07178924869281327
1997-07-01,1.182791168896258,-0.49046456145741857,0.07584335507709009
1997-08-01,1.123788043465732,-0.49185067882311895,0.07559762981314742
1997-09-01,1.1348460962459217,-0.5441606811622237,0.0667610017624596
1997-10-01,1.2675429750986125,-0.4175722891849995,0.08963992057104271
1997-11-01,1.291483356687293,-0.3108163856377322,0.1130912275498815
1997-12-01,1.2848991315655756,-0.3760414064266542,0.09829248565915089
1998-01-01,1.3324764948963344,-0.33120768482183816,0.108303111184967
1998-02-01,1.300507169835315,-0.30599019413826434,0.11424625185549868
1998-03-01,1.2807110816305671,-0.3579239663191214,0.10225301148319196
1998-04-01,1.1931878821197677,-0.3910468935996067,0.09509825784720402
1998-05-01,1.2049649621035616,-0.34519319734216225,0.1051046086628666
1998-06-01,1.304477392053375,-0.3070838887979135,0.11398377095518288
1998-07-01,1.351531588162124,-0.2673896067274093,0.12378720940615964
1998-08-01,1.9823382484716956,0.13189288472382077,0.25467415154571704
1998-09-01,2.0939971059121394,0.11496719080651552,0.24796875447933425
1998-10-01,2.231529067261861,0.23030374962501687,0.29545996120299395
1998-11-01,1.9704781514693368,0.21406456340934168,0.28852708775325464
1998-12-01,1.931560859653758,0.07821131419314753,0.2337378319864676
1999-01-01,1.8910240518719068,0.07006271703830214,0.23064535278031603
1999-02-01,1.7647874110936752,-0.1540298962716713,0.15497511716540913
1999-03-01,1.6627708467708866,-0.14286852853025933,0.15830463022802335
1999-04-01,1.61081396376359,-0.18358128131037876,0.14638457996698714
1999-05-01,1.6458082656553763,-0.18125484039793016,0.14704904650996883
1999-06-01,1.6858768196852143,-0.11825178284967096,0.16581266010731913
1999-07-01,1.7423784548501322,-0.0697448021189988,0.181269170535446
1999-08-01,1.9586411946480329,-0.00978142103564949,0.20158041716173872
1999-09-01,2.0206204322703125,0.12352946703712896,0.25134902197623693
1999-10-01,2.0866789305995903,0.13718916120999847,0.2567916978964323
1999-11-01,2.037546173748062,0.10211818948160988,0.2429420151221161
1999-12-01,1.862697629054356,-0.12712406534090048,0.16308052666642028
2000-01-01,1.951746674154659,0.05798959425599559,0.2261057902351604
2000-02-01,2.122063749705321,0.14728694014383814,0.2608542191347201
2000-03-01,2.4724797336204185,0.4119044120788895,0.3776235145834944
2000-04-01,2.6326045966269307,0.5694707772531933,0.45389212879621527
2000-05-01,2.802786292820378,0.7513002236416289,0.543884835323757
2000-06-01,2.8122246765252883,0.7974083573877047,0.5665312393643447
2000-07-01,2.9290527958432584,0.8770542656520588,0.6050997003052356
2000-08-01,3.051138311629874,1.029929716530698,0.6760322317229608
2000-09-01,3.199956227897844,1.1364425297465357,0.7220875332110673
2000-10-01,3.635501030687768,1.5272253681434602,0.8587891692050418
2000-11-01,3.7367477473529096,1.6099061346613714,0.8805395117566803
2000-12-01,3.7571032536719464,1.6091156465242706,0.8803434272926739
2001-01-01,3.370642447300915,1.1549945709301783,0.7297704894587915
2001-02-01,3.292957190620823,1.186030432017155,0.7423813269522387
2001-03-01,3.249290427478023,1.1155865153165037,0.7133250884520511
2001-04-01,3.172554202298158,0.9263886340676484,0.6285080789948586
2001-05-01,2.968723805976939,0.7825185295136072,0.5592381533671769
2001-06-01,3.0764290736696873,1.0239614844079972,0.6733606502177201
2001-07-01,3.0117005556463217,0.7911985253580247,0.5634922495077125
2001-08-01,3.003516881008127,0.7715014638676392,0.5538288528378349
2001-09-01,3.5172105122612867,1.2363036717494036,0.762141038389892
2001-10-01,3.417345785311736,1.0532576808207137,0.6863868552758213
2001-11-01,2.969791665177343,-0.08856900626611397,0.17516686210652674
2001-12-01,2.8843698750408246,0.4123070771765742,0.3778137736777286
2002-01-01,2.920527776772775,0.573637204380776,0.4559454047732584
2002-02-01,2.958090585289686,0.7904980708371858,0.5631492197930443
2002-03-01,2.6166188563709696,0.2881648808689232,0.32076254307132196
2002-04-01,2.658459443149495,0.4243182816783708,0.38350250315722995
2002-05-01,2.73463728322125,0.5225275633775648,0.4308557202548048
2002-06-01,3.2774888967934257,0.9753397227887834,0.6512742667457575
2002-07-01,4.091923009031274,1.6014895343895708,0.8784400691347358
2002-08-01,3.9681842117671433,1.4984657943256323,0.8506301428457548
2002-09-01,4.296627011872055,1.6827134793512828,0.8976377787238174
2002-10-01,4.3470043902468944,1.475743570024024,0.8439655553209253
2002-11-01,3.774240172865568,1.0600428584799473,0.6893717110149788
2002-12-01,3.678170983408556,0.9229387364240248,0.6268854057039692
2003-01-01,3.562984513458865,0.87215138926791,0.6027509353990597
2003-02-01,3.4491588116232954,0.6704158293767453,0.503856192658351
2003-03-01,3.2069138402586472,0.15557386599300085,0.26421272874523316
2003-04-01,2.7286779273699797,0.06757357221185556,0.2297052741508636
2003-05-01,2.804684502891423,-0.4757493901209373,0.07848962975826565
2003-06-01,2.5407174376511183,-0.37096163693718376,0.09939142772074425
2003-07-01,2.4420962025251987,-1.0706069111025802,0.01558634093931474
2003-08-01,2.3966710255195864,-0.19813161682779112,0.1422745584262732
2003-09-01,2.422968808832967,-0.5427044064721143,0.06699568823329755
2003-10-01,2.1027438622236847,-0.5219475668502831,0.07041053344100415
2003-11-01,2.00841067750452,-0.5484605518595407,0.06607176595603044
2003-12-01,1.9178418291929265,-0.514178209664248,0.07172259798312697
2004-01-01,1.789382741289964,-0.708740067618634,0.04409998902866831
2004-02-01,1.9030963038824733,-0.3423743407095057,0.10574372048403494
2004-03-01,1.9172389986233151,-0.5268040053141534,0.06959981513138996
2004-04-01,1.7469234840325616,-0.7634558258049091,0.03811471607131549
2004-05-01,1.8923534946015337,-0.3824661067898856,0.09691536507687452
